code,emis_code,region,zone,woreda,school_name,SubmissionDate,starttime,endtime,surveyday,deviceid,assent,student_id,note_no_consent,A1,A2,A3,A4,A5,A6,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_97,A6_other,A7,A8,A9,A9_1,A9_2,A9_97,A9_other,A10_1,A10_2,A10_3,A10_4,A10_5,A10_6,A11,B1_1,B1_2,B1_3,B2,B3,B4,B5_1,B5_2,B5_3,B5_4,B5_5,B5_6,B5_7,B5_8,B6,B7_1,B7_2,B7_3,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B9_1,B9_2,B9_3,B9_4,B9_5,B9_6,B10,B10_1,B10_2,B10_3,B10_4,B10_5,B10_6,B10_97,B10_other,B11,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,C1,C2,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_97,C2_otherfamily,C2_other,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_9,C4,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,D1,D2,D3,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D5,D6,D7,D8,D9,D10_1,D10_2,E1,E2,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E2_8,E2_97,E2_other,E3_1,E3_2,E3_3,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C3[1]/C3_7,consentgroup[1]/SectionC[1]/C3[1]/C3_8,consentgroup[1]/SectionB[1]/B9[1]/B9_7,consentgroup[1]/SectionC[1]/C7,consentgroup[1]/SectionE[1]/E4[1]/E4_1,consentgroup[1]/SectionE[1]/E4[1]/E4_2,consentgroup[1]/SectionE[1]/E4[1]/E4_3,consentgroup[1]/SectionE[1]/E4[1]/E4_4,consentgroup[1]/SectionE[1]/E4[1]/E4_5,consentgroup[1]/SectionE[1]/E5[1]/E5_1,consentgroup[1]/SectionE[1]/E5[1]/E5_2,consentgroup[1]/SectionE[1]/E5[1]/E5_3,consentgroup[1]/SectionE[1]/E6[1]/E6_1,consentgroup[1]/SectionE[1]/E6[1]/E6_2,consentgroup[1]/SectionE[1]/E6[1]/E6_3,consentgroup[1]/SectionE[1]/E6[1]/E6_4,consentgroup[1]/SectionE[1]/E6[1]/E6_5,consentgroup[1]/SectionE[1]/E7[1]/E7_1,consentgroup[1]/SectionE[1]/E7[1]/E7_2,consentgroup[1]/SectionE[1]/E7[1]/E7_3,consentgroup[1]/SectionE[1]/E7[1]/E7_4,consentgroup[1]/SectionE[1]/E7[1]/E7_5,consentgroup[1]/SectionE[1]/E7[1]/E7_6
82870,S0401110142,OROMIA,Arsii Lixaa,nansaboo,amshiiqqaa qurxummii,"12/9/2025, 6:48:35 PM","12/9/2025, 10:52:45 AM","12/9/2025, 11:19:34 AM",12/9/2025,6cd4eced41301dbb,1,S20205,NA,2,16,4,1,10,1 2 7,1,1,0,0,0,0,1,0,NA,8,2,1 2,1,1,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,4,3,1,4,4,5,1,1,0,0,0,5,4,5,4,5,5,4,4,4,5,4,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,4,4,1,5,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,5,1,5,1,5,1,3,1,1,NA,1,1,1,1,1,0,0,0,0,1,4,0,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,uuid:fe867760-2839-4380-99a2-25ac80bb1ec8,2512040815,uuid:fe867760-2839-4380-99a2-25ac80bb1ec8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82870,S0401110142,OROMIA,Arsii Lixaa,nansaboo,amshiiqqaa qurxummii,"12/9/2025, 6:48:36 PM","12/9/2025, 11:17:08 AM","12/9/2025, 11:45:24 AM",12/9/2025,6cd4eced41301dbb,1,S20206,NA,1,16,4,1,5,2 7,0,1,0,0,0,0,1,0,NA,7,2,2,0,1,0,NA,5,5,5,5,5,5,5,4,5,5,1,4,4,5,5,4,1,5,4,5,1,1,0,2,0,4,4,5,4,5,5,4,4,4,4,3,4,4,5,1 4,1,0,0,1,0,0,0,NA,1,1,4,5,1,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,1,5,5,3,5,1,5,1,5,1,3,NA,0,NA,1,1,1,1,1,1,0,0,0,1,4,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,uuid:d9daa94f-5e44-40d2-9b48-74c1441ab4ea,2512040815,uuid:d9daa94f-5e44-40d2-9b48-74c1441ab4ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82870,S0401110142,OROMIA,Arsii Lixaa,nansaboo,amshiiqqaa qurxummii,"12/9/2025, 6:48:36 PM","12/9/2025, 11:45:32 AM","12/9/2025, 11:10:22 AM",12/9/2025,6cd4eced41301dbb,1,S20207,NA,2,13,4,1,10,1 2 7,1,1,0,0,0,0,1,0,NA,8,2,1 2,1,1,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,4,1,4,4,5,1,1,0,0,0,5,4,4,4,5,5,4,5,5,5,4,5,4,4,2,0,1,0,0,0,0,0,NA,1,1,4,5,1,5,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,5,4,5,1,5,5,3,4,1,4,1,4,1,3,1,1,NA,1,1,1,1,1,1,0,0,0,1,5,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,uuid:122c9149-52a8-404b-9f33-ee6f9798bb7a,2512040815,uuid:122c9149-52a8-404b-9f33-ee6f9798bb7a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82870,S0401110142,OROMIA,Arsii Lixaa,nansaboo,amshiiqqaa qurxummii,"12/9/2025, 6:48:39 PM","12/9/2025, 11:58:05 AM","12/9/2025, 12:17:49 PM",12/9/2025,6cd4eced41301dbb,1,S20208,NA,1,13,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,5,2,1 2,1,1,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,4,1,4,4,4,1,1,0,1,0,5,5,5,3,5,5,4,5,5,5,4,5,5,5,1,1,0,0,0,0,0,0,NA,1,1,2,5,1,5,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,5,5,5,1,5,5,3,5,2,5,2,4,2,3,1,0,NA,1,1,1,1,1,0,0,0,0,1,2,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,uuid:c78e58cb-0523-4e17-adb2-41d30cda4df7,2512040815,uuid:c78e58cb-0523-4e17-adb2-41d30cda4df7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:38:47 PM","12/8/2025, 1:23:59 PM","12/8/2025, 1:44:33 PM",12/8/2025,6cd4eced41301dbb,1,S20305,NA,1,13,4,1,6,2 7,0,1,0,0,0,0,1,0,NA,10,1,2,0,1,0,NA,5,4,5,5,4,5,4,5,4,4,2,4,4,4,4,4,3,4,4,5,1,1,0,0,0,4,4,4,4,1,5,4,4,4,4,3,4,4,4,1 2 4,1,1,0,1,0,0,0,NA,1,1,3,4,1,4,1,1,97,0,0,0,0,0,0,0,0,1,NA,Sibilo keno His uncle,5,4,1,5,1,5,5,3,5,1,4,1,5,1,3,NA,0,NA,1,1,1,1,1,0,0,0,0,1,3,1,1,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,uuid:78f1404a-7b6c-4b1d-87b7-fe48af5e21e7,2512040815,uuid:78f1404a-7b6c-4b1d-87b7-fe48af5e21e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:38:49 PM","12/8/2025, 1:44:46 PM","12/8/2025, 2:02:57 PM",12/8/2025,6cd4eced41301dbb,1,S20306,NA,1,13,4,1,8,1 2 7,1,1,0,0,0,0,1,0,NA,8,1,2,0,1,0,NA,5,5,5,5,4,4,4,4,4,4,1,4,4,3,4,4,1,4,4,4,1,1,0,1,0,3,4,4,3,5,4,5,5,5,5,4,4,4,5,1 4,1,0,0,1,0,0,0,NA,1,1,5,5,1,5,1,1,97,0,0,0,0,0,0,0,0,1,NA,Dr Hajjii Gemeda other family,5,5,4,5,1,5,5,3,5,2,5,2,4,2,1,0,0,NA,1,1,1,1,1,0,0,0,0,1,4,1,1,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,uuid:218c068f-5916-4fcb-a4c7-5182b17b5b92,2512040815,uuid:218c068f-5916-4fcb-a4c7-5182b17b5b92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:38:51 PM","12/8/2025, 2:05:31 PM","12/8/2025, 2:26:05 PM",12/8/2025,6cd4eced41301dbb,1,S20307,NA,1,14,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,16,2,1 2,1,1,0,NA,4,5,5,5,4,5,5,5,5,5,1,4,4,4,4,3,1,4,5,5,1,1,0,0,0,5,5,5,4,4,5,5,5,5,5,4,4,5,5,1 4,1,0,0,1,0,0,0,NA,1,1,5,5,1,4,1,1,97,0,0,0,0,0,0,0,0,1,NA,Top student of the year like kalid Basir,5,1,5,3,1,3,5,3,4,1,5,2,5,1,3,1,0,NA,0,1,1,1,1,0,0,0,0,1,3,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:eec689e3-af59-404e-a975-18491c351b32,2512040815,uuid:eec689e3-af59-404e-a975-18491c351b32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:38:52 PM","12/8/2025, 2:26:14 PM","12/8/2025, 2:48:46 PM",12/8/2025,6cd4eced41301dbb,1,S20308,NA,1,14,4,1,5,1 2 7,1,1,0,0,0,0,1,0,NA,7,1,2,0,1,0,NA,5,5,5,5,4,4,5,5,5,4,1,4,4,5,5,4,1,4,4,5,1,1,2,2,0,5,4,5,4,5,5,5,5,4,4,4,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,4,5,1,5,1,1,97,0,0,0,0,0,0,0,0,1,NA,Like shimallis Abdisa presandent of oromia,5,2,5,4,1,5,5,3,5,1,5,1,5,1,3,0,0,NA,1,1,1,1,0,0,0,0,0,1,4,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:15787071-f039-4f9c-ba14-03d7eb3bd008,2512040815,uuid:15787071-f039-4f9c-ba14-03d7eb3bd008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:43:13 PM","12/8/2025, 2:32:17 PM","12/8/2025, 6:41:17 PM",12/8/2025,78b63b5b10d7e676,1,S20304,NA,2,16,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,5,2,2,0,1,0,NA,5,5,4,4,3,4,5,5,4,3,1,4,4,4,4,4,3,3,3,4,2,1,0,1,1,5,5,5,3,4,5,4,4,3,4,3,4,4,4,4,0,0,0,1,0,0,0,NA,1,1,4,5,1,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,3,4,5,3,4,1,5,1,4,4,3,0,1,NA,1,1,0,1,1,1,0,0,0,1,2,1,3,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,uuid:8a1df6e1-cc57-464a-90b4-c341f86d6f92,2512040815,uuid:8a1df6e1-cc57-464a-90b4-c341f86d6f92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:43:13 PM","12/8/2025, 2:05:20 PM","12/8/2025, 6:41:08 PM",12/8/2025,78b63b5b10d7e676,1,S20303,NA,2,14,4,1,12,1 2 7,1,1,0,0,0,0,1,0,NA,9,2,2,0,1,0,NA,4,4,3,5,3,3,5,5,5,3,2,4,4,4,4,4,3,4,3,4,1,1,1,2,0,4,4,5,4,4,4,4,4,3,4,3,4,4,3,2,0,1,0,0,0,0,0,NA,1,2,4,4,1,4,1,1,7,0,0,0,0,0,0,1,0,0,NA,NA,4,2,4,2,2,4,4,3,4,2,4,1,4,4,2,1,0,NA,0,0,0,1,1,0,0,0,0,1,1,1,2,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,uuid:76ca277d-ce32-4c3a-9c61-3ef27f89dfe6,2512040815,uuid:76ca277d-ce32-4c3a-9c61-3ef27f89dfe6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:43:14 PM","12/8/2025, 1:42:18 PM","12/8/2025, 6:40:48 PM",12/8/2025,78b63b5b10d7e676,1,S20302,NA,2,16,4,1,4,1 7,1,0,0,0,0,0,1,0,NA,8,1,1,1,0,0,NA,4,5,4,5,2,3,4,5,4,3,3,3,4,4,4,4,4,4,3,4,1,2,0,1,0,4,3,4,3,5,5,4,4,3,4,4,5,4,4,2,0,1,0,0,0,0,0,NA,1,1,4,4,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,4,1,5,4,3,5,1,5,1,5,5,3,1,NA,NA,0,1,1,1,1,0,0,0,0,1,2,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,uuid:5f5899e1-74f7-48df-849e-3cb8931bab56,2512040815,uuid:5f5899e1-74f7-48df-849e-3cb8931bab56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,S0401110232,OROMIA,Arsii Lixaa,nansaboo,tulluu leencaa,"12/8/2025, 6:43:14 PM","12/8/2025, 1:20:33 PM","12/8/2025, 6:40:33 PM",12/8/2025,78b63b5b10d7e676,1,S20301,NA,2,12,4,1,9,1 2 7,1,1,0,0,0,0,1,0,NA,6,3,1,1,0,0,NA,5,5,4,4,2,3,4,4,4,4,1,3,4,4,3,4,3,4,3,4,1,0,0,0,0,5,4,5,3,5,4,4,4,5,5,4,4,4,4,2,0,1,0,0,0,0,0,NA,1,1,3,4,1,4,1,1,8,0,0,0,0,0,0,0,1,0,Essumma ykn Abberre,NA,5,4,3,4,1,5,5,3,4,1,4,1,4,4,3,1,1,NA,1,1,1,1,1,0,0,0,0,1,2,1,3,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:4feefa4c-b962-497e-bed1-4962811b9399,2512040815,uuid:4feefa4c-b962-497e-bed1-4962811b9399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 7:57:07 PM","12/27/2025, 2:42:16 PM","12/27/2025, 7:55:33 PM",12/27/2025,c7654ba83377bbd9,1,S22208,NA,2,15,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,3,3,2,0,1,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,5,1,4,4,5,1,0,0,0,1,4,4,5,4,5,5,1,1,5,4,5,5,5,4,1 2,1,1,0,0,0,0,0,NA,1,1,5,5,1,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,1,5,5,3,5,1,5,1,5,1,3,1,1,NA,0,0,1,1,1,0,0,0,1,1,3,1,1,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:a8ea8fee-4ef7-48c7-9976-5d9963992bf6,2512142208,uuid:a8ea8fee-4ef7-48c7-9976-5d9963992bf6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 7:57:08 PM","12/27/2025, 1:59:57 PM","12/27/2025, 7:55:48 PM",12/27/2025,c7654ba83377bbd9,1,S22207,NA,2,14,4,1,9,1 2 7,1,1,0,0,0,0,1,0,NA,6,3,1 2,1,1,0,NA,5,5,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,5,4,5,1,0,0,0,0,5,5,5,2,5,5,2,2,4,5,4,4,5,4,1,1,0,0,0,0,0,0,NA,1,1,4,5,1,5,1,1,4,0,0,0,1,0,0,0,0,0,NA,NA,5,5,4,4,1,5,4,3,4,2,5,2,5,1,3,1,1,NA,1,1,1,1,1,0,0,0,0,1,2,1,2,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:12412a14-dfcc-44a6-860f-695e715947d6,2512142208,uuid:12412a14-dfcc-44a6-860f-695e715947d6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 7:57:09 PM","12/27/2025, 12:19:04 PM","12/27/2025, 7:53:23 PM",12/27/2025,c7654ba83377bbd9,1,S22206,NA,1,16,4,1,10,1 2 7,1,1,0,0,0,0,1,0,NA,7,3,1,1,0,0,NA,5,5,5,5,5,4,5,5,5,5,2,4,4,4,1,5,1,5,5,5,1,0,0,0,0,5,5,5,5,5,5,1,1,5,5,5,4,4,5,1,1,0,0,0,0,0,0,NA,1,1,5,5,1,4,1,1,97,0,0,0,0,0,0,0,0,1,NA,Farmers,5,5,1,5,1,4,4,3,5,1,5,1,5,1,3,1,1,NA,0,1,1,1,1,1,0,0,1,1,2,1,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:d7ad8f50-8de6-43da-8df5-f494b6663a6a,2512142208,uuid:d7ad8f50-8de6-43da-8df5-f494b6663a6a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 7:57:10 PM","12/27/2025, 12:02:02 PM","12/27/2025, 7:56:08 PM",12/27/2025,c7654ba83377bbd9,1,S22205,NA,1,15,4,1,8,1 2 7,1,1,0,0,0,0,1,0,NA,5,3,2,0,1,0,NA,5,5,5,5,5,5,5,5,2,5,1,4,4,5,5,5,1,5,5,5,1,0,0,0,0,5,5,5,1,4,5,1,1,4,5,4,5,5,3,2 4,0,1,0,1,0,0,0,NA,1,1,5,5,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,1,5,5,3,5,1,5,3,4,1,3,1,0,NA,0,1,1,1,1,0,0,0,0,1,3,1,1,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,uuid:7cff7889-4281-4347-b07c-6e7c4e1d87e1,2512142208,uuid:7cff7889-4281-4347-b07c-6e7c4e1d87e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 8:28:19 PM","12/27/2025, 12:02:12 PM","12/27/2025, 4:55:42 PM",12/27/2025,8e28ba7f870e07da,1,S22201,NA,1,16,4,1,5,1 2,1,1,0,0,0,0,0,0,NA,3,2,1 2,1,1,0,NA,5,4,4,4,4,5,5,5,5,4,1,3,3,5,5,4,1,4,5,4,1,0,1,0,0,5,5,5,2,4,5,1,1,5,4,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,1,4,4,1,5,4,1,97,0,0,0,0,0,0,0,0,1,NA,Gadegna,5,5,4,4,1,4,5,1,5,1,5,5,1,1,3,0,0,NA,0,0,0,0,1,0,0,0,0,1,1,0,2,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,uuid:f6dc0ba1-5f02-4a95-9f1c-156bdc59e72c,2512142208,uuid:f6dc0ba1-5f02-4a95-9f1c-156bdc59e72c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 8:28:19 PM","12/27/2025, 12:19:02 PM","12/27/2025, 4:56:31 PM",12/27/2025,8e28ba7f870e07da,1,S22202,NA,1,13,4,1,7,1 2,1,1,0,0,0,0,0,0,NA,4,2,1 2,1,1,0,NA,5,4,4,3,4,4,5,5,4,4,1,3,3,5,5,4,2,5,4,4,3,1,1,1,0,5,5,4,1,5,4,1,1,5,5,4,4,5,4,1 2,1,1,0,0,0,0,0,NA,1,1,4,4,1,5,1,1,3,0,0,1,0,0,0,0,0,0,NA,NA,4,4,4,4,1,4,5,1,5,1,5,1,1,1,1,1,1,NA,1,1,1,1,1,0,0,0,0,1,2,1,3,0,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,uuid:ee12eb76-a13e-4f40-a49b-f96ef06ed412,2512142208,uuid:ee12eb76-a13e-4f40-a49b-f96ef06ed412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 8:28:19 PM","12/27/2025, 1:39:36 PM","12/27/2025, 4:56:55 PM",12/27/2025,8e28ba7f870e07da,1,S22203,NA,2,13,4,1,7,1 2,1,1,0,0,0,0,0,0,NA,4,2,2,0,1,0,NA,5,5,5,5,5,5,5,5,4,4,1,3,3,5,5,4,1,5,5,5,1,0,1,0,0,5,4,4,1,4,5,1,1,5,5,5,4,4,4,1,1,0,0,0,0,0,0,NA,1,1,3,3,1,3,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,4,1,1,3,1,4,4,1,5,3,5,2,1,1,3,1,0,NA,0,1,1,0,0,0,0,0,0,1,1,1,3,0,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,uuid:e937eab4-a58e-42fd-8770-85fb1a84521f,2512142208,uuid:e937eab4-a58e-42fd-8770-85fb1a84521f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83047,S0401130412,OROMIA,Arsii Lixaa,shaallaa,albulaa leencaa,"12/27/2025, 8:28:20 PM","12/27/2025, 2:30:31 PM","12/27/2025, 4:57:17 PM",12/27/2025,8e28ba7f870e07da,1,S22204,NA,2,13,4,1,6,1 2,1,1,0,0,0,0,0,0,NA,2,1,1,1,0,0,NA,5,5,4,4,4,4,5,5,4,4,1,3,3,5,4,3,2,4,3,4,1,1,1,0,0,4,4,4,1,4,4,1,1,3,4,4,4,4,4,1,1,0,0,0,0,0,0,NA,1,1,3,4,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,4,4,1,5,1,5,3,1,1,3,0,0,NA,0,0,0,0,1,0,0,0,0,1,1,1,3,0,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,uuid:d25580be-3c9e-4b82-a40e-45eecfe9edcf,2512142208,uuid:d25580be-3c9e-4b82-a40e-45eecfe9edcf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83143,S0401140352,OROMIA,Arsii Lixaa,shaashamannee,burraa,"12/5/2025, 2:05:22 PM","12/5/2025, 11:54:43 AM","12/5/2025, 1:57:50 PM",12/5/2025,6cd4eced41301dbb,1,S22305,NA,1,13,4,1,9,1 2 7,1,1,0,0,0,0,1,0,NA,7,1,2,0,1,0,NA,5,4,4,5,3,4,4,5,4,5,1,4,4,5,5,5,1,4,4,5,1,0,0,1,0,5,4,5,4,5,5,4,4,4,5,4,5,5,5,1 2,1,1,0,0,0,0,0,NA,1,1,5,5,1,5,1,1,1 8,1,0,0,0,0,0,0,1,0,Friends,NA,5,5,1,5,1,5,5,3,5,1,4,2,4,1,3,1,0,NA,0,0,0,1,1,0,0,0,0,1,2,0,1,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,uuid:9a4eefd8-cc88-40c0-aac1-252551afa1af,2512040815,uuid:9a4eefd8-cc88-40c0-aac1-252551afa1af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83143,S0401140352,OROMIA,Arsii Lixaa,shaashamannee,burraa,"12/5/2025, 2:05:23 PM","12/5/2025, 12:15:25 PM","12/5/2025, 12:37:10 PM",12/5/2025,6cd4eced41301dbb,1,S22306,NA,2,13,4,2,4,3 7,0,0,1,0,0,0,1,0,NA,7,2,1,1,0,0,NA,4,5,4,3,4,4,4,5,5,4,1,4,4,4,4,4,1,4,4,5,1,1,0,0,0,5,4,5,4,5,5,4,5,4,4,3,5,5,4,1,1,0,0,0,0,0,0,NA,1,1,5,5,1,5,1,1,7,0,0,0,0,0,0,1,0,0,NA,NA,5,2,4,4,1,5,5,3,3,4,3,2,3,3,3,NA,NA,1,0,1,1,1,1,1,0,0,0,1,2,1,2,0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:ea7cb2d3-a7d5-4bc9-bf2f-5340868f19ea,2512040815,uuid:ea7cb2d3-a7d5-4bc9-bf2f-5340868f19ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
